Date,ABEV3,ALPA4,AMER3,ASAI3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BIDI11,BPAC11,BPAN4,BRAP4,BRFS3,BRKM5,BRML3,CASH3,CCRO3,CIEL3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ITSA4,ITUB4,JBSS3,JHSF3,KLBN11,LCAM3,LREN3,LWSA3,MGLU3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,POSI3,PRIO3,QUAL3,RADL3,RAIL3,RDOR3,RENT3,RRRP3,SANB11,SBSP3,SOMA3,SULA11,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VBBR3,VIIA3,VIVT3,WEGE3,YDUQ3,IVVB11,SMAL11,BRL,FXI,CO1,CRY,IOE1,DXY,OD1,VIX,BTC,VXEWZ,EEM,UST10Y,NDX,SPX
9/24/2020,11.824,36.414,92.776,#N/A N/A,26.85,17.78,27.17,15.646,16.868,23.327,10.659,17.776,18.081,7.868,14.685,19.82,18.602,8.82,#N/A N/A,13.413,3.835,8.54,#N/A N/A,5.5,25.122,5.187,20.123,16.882,15.066,16.458,21.318,14.353,12.74,38.292,29.748,30.434,6.18,16.403,12.575,38.599,21.806,35.545,25.648,18.046,7.405,17.94,12.485,28.846,#N/A N/A,7.08,7.989,18.204,19.767,6.441,23.696,23.985,35.807,14.424,22.286,13.774,15.655,19.822,50.21,14.151,17.058,16.581,15.171,4.276,7.3,30.174,23.086,20.7,#N/A N/A,57.339,#N/A N/A,23.809,47.752,10,36.706,45.458,24.286,12.584,27.605,20.308,9.603,48.018,18.944,17.04,41.058,31.591,28.554,193.02,113.87,5.51,220.10743,231.26135,818.06581,731.98876,520.27739,1.909,157.20699,10631.74,254.20001,229.7019,0.6659,60084.22523,17902.02192
9/25/2020,11.982,38.254,93.029,#N/A N/A,26.78,17.529,27.063,15.612,16.851,23.106,10.492,17.68,18.137,7.81,14.802,19.59,18.39,8.72,#N/A N/A,13.345,3.816,8.349,#N/A N/A,5.58,24.85,5.06,19.951,16.593,15.152,16.103,21.482,13.994,12.8,38.228,29.766,30.277,6.12,16.476,12.608,38.636,21.951,35.217,25.16,17.898,7.365,17.84,12.522,28.724,#N/A N/A,7.17,7.981,18.109,19.712,6.559,23.812,24.385,35.442,14.259,22.618,13.835,15.561,19.229,50.17,14.002,16.879,16.361,14.942,4.315,7.1,30.597,22.77,20.84,#N/A N/A,58.337,#N/A N/A,23.601,47.861,10.05,36.804,47.572,24.116,12.621,27.93,20.184,9.483,48.501,18.755,17.72,40.799,31.473,28.161,198,113.15,5.5627,219.61552,232.95782,824.47786,741.0903,525.94458,1.895,146.59894,10717.46,248.85142,231.71317,0.6544,61969.05964,18330.20191
9/28/2020,11.646,37.502,88.954,#N/A N/A,25.95,16.813,27.251,15.467,16.8,22.386,9.965,17.982,17.649,7.781,14.513,18.72,17.54,8.5,#N/A N/A,12.732,3.743,8.141,#N/A N/A,5.33,24.368,4.914,19.321,16.109,14.99,15.622,20.553,14.671,12.21,37.319,28.363,29.159,6.36,16.111,12.278,37.567,21.174,33.677,24.184,17.924,7.325,17.47,12.042,27.505,#N/A N/A,7.23,7.936,18.102,18.818,6.387,23.095,23.4,34.428,14.314,21.829,13.246,14.806,18.56,48.73,13.403,16.471,15.955,14.643,4.606,6.96,29.705,21.851,19.89,#N/A N/A,56.014,#N/A N/A,24.095,46.266,9.65,35.424,47.039,23.809,12.203,26.964,19.174,9.363,48.117,18.189,17.29,39.817,30.824,26.655,204.5,110.31,5.6613,226.72707,239.71677,840.27028,758.12632,532.64247,1.9,147.96564,10871.25,278.13473,238.20335,0.6528,64205.73317,18935.53452
9/29/2020,11.525,37.304,86.945,#N/A N/A,23.95,16.398,26.581,15.187,16.399,22.571,9.851,17.494,17.356,7.599,14.379,18.21,17.735,8.36,#N/A N/A,12.333,3.651,8.085,#N/A N/A,5.21,24.192,4.909,19.159,16,14.59,15.016,20.389,14.875,11.79,36.842,28.038,28.964,6.1,16.02,12.098,37.329,20.99,33.35,24.515,17.636,7.229,16.47,12.062,27.421,#N/A N/A,7.31,7.804,17.706,18.58,6.152,23.347,23.244,34.535,14.047,21.831,13.185,14.853,18.359,49.69,13.355,16.005,15.695,14.245,4.334,6.868,29.751,21.663,19.14,#N/A N/A,56.152,#N/A N/A,23.505,46.494,9.69,35.112,46.515,23.86,12.212,26.875,18.783,9.095,47.765,18.027,16.97,39.782,31.829,26.842,207.7,108.85,5.6348,225.59751,231.5487,828.22482,760.48458,529.86453,1.901,148.25212,10756.95,277.82458,237.77333,0.6495,63899.93603,18823.3914
9/30/2020,11.702,37.779,87.735,#N/A N/A,24.38,16.813,26.456,15.297,16.536,22.404,10.307,18.035,17.783,7.781,14.591,18.38,18.399,8.38,#N/A N/A,12.324,3.614,8.061,#N/A N/A,5.18,24.183,4.912,19.569,16.6,15.714,15.507,21.154,14.622,11.84,37.034,28.177,28.835,6.24,15.901,12.025,37.576,20.572,33.927,24.386,18.151,7.501,17.08,12.373,27.955,#N/A N/A,7.49,7.786,17.785,18.863,6.333,23.085,23.156,35.291,14.873,22.261,13.404,15.174,18.57,51.13,13.189,16.136,15.939,14.245,4.315,6.978,31.278,23.135,19.06,#N/A N/A,56.034,#N/A N/A,24.26,46.365,9.75,35.281,45.013,23.826,12.138,26.737,18.364,9.262,48.387,18.099,17.35,39.701,32.201,26.979,203.98,110.35,5.6103,229.76635,230.7164,836.70104,796.87131,528.96311,1.9,148.57122,10706.95,262.83077,241.21111,0.684,64330.49185,18947.4783
10/1/2020,11.852,39.44,87.004,#N/A N/A,25.7,16.667,26.608,15.323,16.612,22.718,10.141,19.231,18.188,7.983,14.578,18.51,18.868,8.85,#N/A N/A,12.46,3.651,8.197,#N/A N/A,5.52,24.376,4.911,19.789,17.086,15.752,15.103,22.119,14.581,12.1,37.493,28.122,28.678,6.47,16.111,11.75,37.512,20.834,35.603,24.506,18.107,7.469,17.9,12.544,28.405,#N/A N/A,8.1,7.874,17.813,18.717,6.758,23.589,23.605,36.252,15.931,22.934,13.36,15.778,19.64,48.58,13.283,16.283,16.134,14.842,4.334,7.106,30.183,23.797,19.53,#N/A N/A,56.479,#N/A N/A,24.208,46.652,10.04,36.59,45.952,23.963,12.147,27.141,18.602,9.299,48.182,18.863,17.87,39.602,32.789,27.56,206.8,113,5.648,232.84118,230.88613,823.90979,796.87131,528.62381,1.91,150.6147,10606.06,261.57317,243.75233,0.6774,65340.8312,19071.0928
10/2/2020,11.693,38.817,85.161,#N/A N/A,24.27,16.279,26.536,15.397,16.748,22.524,9.877,19.311,17.595,8.04,14.357,18.04,18.399,8.81,#N/A N/A,12.267,3.614,8.101,#N/A N/A,5.4,24.061,4.879,19.445,16.588,15.98,14.305,21.336,14.198,11.82,36.787,27.573,28.04,6.49,15.983,11.775,36.552,20.427,34.255,24.239,17.976,7.381,17.39,12.305,28.405,#N/A N/A,8.09,7.892,17.868,18.325,6.559,23.162,23.497,35.398,15.591,21.974,13.132,15.532,19.363,48.94,12.968,15.654,15.459,14.464,4.364,6.854,29.558,23.61,18.95,#N/A N/A,56.063,#N/A N/A,24.642,45.037,10.2,36.421,45.784,23.86,12.054,26.687,18.23,9.252,47.74,18.288,17.31,39.341,32.863,26.684,205.4,111.51,5.6845,231.03644,222.31532,815.90573,796.87131,531.26965,1.919,156.41896,10547.65,274.68142,241.82161,0.7005,63720.71223,18956.18853
10/5/2020,11.954,38.679,84.839,#N/A N/A,24.31,17.04,27.001,15.737,16.987,22.58,9.965,19.404,18.098,8.098,14.779,18.02,18.629,8.8,#N/A N/A,12.435,3.596,8.381,#N/A N/A,5.31,24.175,4.954,19.598,16.688,16.876,13.901,21.445,15.241,11.92,37.172,29.079,29.168,6.42,15.983,11.775,37.384,21.009,34.043,25.059,19.024,7.868,17.66,12.618,29.146,#N/A N/A,8.65,7.927,18.058,18.672,6.55,23.541,23.605,35.701,15.359,22.495,13.229,15.485,19.764,48.95,12.89,16.422,16.28,13.946,4.412,7.306,30.156,24.262,18.87,#N/A N/A,56.607,#N/A N/A,24.703,45.404,10.02,36.492,46.841,23.92,12.231,26.638,18.449,9.76,48.78,18.476,17.87,39.152,34.397,27.285,205.02,112.85,5.5781,228.79025,230.60052,823.07073,796.87131,522.26081,1.92,156.1538,10741.28,260.03294,241.76205,0.7817,64276.94919,19036.85769
10/6/2020,12.449,39.391,86.906,#N/A N/A,25.89,16.431,26.822,15.644,16.927,22.441,9.614,20.245,18.044,8.126,14.513,17.91,19.469,8.98,#N/A N/A,12.287,3.587,8.317,#N/A N/A,5.24,24.42,4.985,19.713,16.488,16.838,15.199,22.119,15.772,11.75,37.016,29.051,29.279,6.62,16.029,11.588,36.991,20.747,34.621,25.657,18.936,7.756,18.95,12.393,29.521,#N/A N/A,7.17,7.945,18.09,18.352,6.577,23.308,23.468,35.781,15.147,22.286,12.745,15.627,20.214,47.65,12.954,16.315,16.199,13.946,4.441,7.146,29.742,24.341,18.8,#N/A N/A,56.666,#N/A N/A,24.763,45.265,9.91,37.027,47.375,23.877,12.249,26.342,18.297,9.529,47.986,18.162,18.17,39.719,35.034,26.999,203.45,112.55,5.594,228.58491,236.41321,828.7256,796.87131,519.31087,1.905,163.41059,10549.5,262.24406,240.38319,0.7353,62588.63874,18630.08194
10/7/2020,12.626,39.836,86.419,#N/A N/A,24.97,16.416,26.626,15.44,16.748,22.155,9.684,20.344,17.739,7.877,14.721,17.7,19.664,8.96,#N/A N/A,11.951,3.403,8.301,#N/A N/A,5.2,24.087,4.958,19.569,16.508,17.142,14.324,22.301,16.302,11.4,36.943,29.107,29.029,6.37,16.011,11.503,36.689,20.475,34.688,25.28,19.547,8.003,18.3,12.494,29.296,#N/A N/A,6.44,7.874,17.955,18.215,6.794,23.706,23.322,35.291,15.519,22.196,12.789,15.796,20.644,47.31,13.089,16.25,16.085,14.324,4.451,7.296,28.978,24.607,18.43,#N/A N/A,56.251,#N/A N/A,24.703,44.918,9.7,36.401,47.819,23.963,12.221,26.589,17.744,9.779,49.254,17.965,17.91,39.197,35.862,26.822,207.61,112,5.6113,233.11567,234.87946,836.60216,796.87131,523.73813,1.905,156.95922,10661.08,267.21105,245.23903,0.7868,64345.3939,19127.37746
10/8/2020,12.766,39.945,85.024,#N/A N/A,25.13,16.765,27.912,16.315,17.609,22.617,9.895,20.165,17.942,8.328,14.886,17.93,19.452,9.13,#N/A N/A,12.524,3.495,8.468,#N/A N/A,5.38,24.403,5.125,19.923,16.617,16.999,14.363,22.829,16.595,11.77,37.19,28.688,28.807,6.69,16.294,11.65,37.009,20.64,35.256,25.878,19.416,7.924,18.51,12.948,29.249,#N/A N/A,7.74,8.255,19.039,18.361,7.029,24.142,24.316,35.523,15.599,22.927,12.903,15.853,20.634,47,12.992,16.805,16.613,14.175,4.441,7.24,29.567,25.012,18.47,#N/A N/A,59.287,#N/A N/A,26.707,45.483,9.84,36.634,48.689,23.98,12.621,27.072,18.287,9.529,50.171,18.261,18.39,40.241,36.847,27.403,208,114.1,5.5996,234.05944,242.22726,845.1507,796.87131,523.15835,1.91,147.32604,10898.05,256.19976,247.04099,0.7852,64558.20366,19264.33287
10/9/2020,12.664,39.826,86.809,#N/A N/A,25.3,16.722,27.724,16.281,17.686,22.34,9.666,20.354,17.808,8.366,14.961,17.45,18.868,9.09,#N/A N/A,12.455,3.412,8.524,#N/A N/A,5.25,24.192,5.099,19.932,16.092,16.914,14.968,23.875,16.815,11.66,36.621,28.726,28.465,6.69,16.202,12.025,36.507,20.271,36.305,25.528,19.024,7.836,19.11,12.855,28.967,#N/A N/A,7.18,8.281,18.984,17.613,7.266,23.453,24.18,34.899,15.706,24.494,12.481,17.202,20.414,46.98,12.794,16.25,16.093,14.643,4.683,7.114,29.107,24.943,18.02,#N/A N/A,59.475,#N/A N/A,27.332,44.829,9.79,36.016,48.373,23.86,12.509,26.638,17.963,9.345,50.425,18.054,18.91,39.917,37.69,26.94,207.2,114.42,5.5322,232.3178,237.10191,839.61852,821.56037,514.91235,1.901,138.3325,11041.96,241.19655,246.24461,0.7737,64882.64581,19240.00343
10/12/2020,12.664,39.826,86.809,#N/A N/A,25.3,16.722,27.724,16.281,17.686,22.34,9.666,20.354,17.808,8.366,14.961,17.45,18.868,9.09,#N/A N/A,12.455,3.412,8.524,#N/A N/A,5.25,24.192,5.099,19.932,16.092,16.914,14.968,23.875,16.815,11.66,36.621,28.726,28.465,6.69,16.202,12.025,36.507,20.271,36.305,25.528,19.024,7.836,19.11,12.855,28.967,#N/A N/A,7.18,8.281,18.984,17.613,7.266,23.453,24.18,34.899,15.706,24.494,12.481,17.202,20.414,46.98,12.794,16.25,16.093,14.643,4.683,7.114,29.107,24.943,18.02,#N/A N/A,59.475,#N/A N/A,27.332,44.829,9.79,36.016,48.373,23.86,12.509,26.638,17.963,9.345,50.425,18.054,18.91,39.917,37.69,26.94,207.2,114.42,5.5322,238.48122,230.78252,828.67521,801.55898,514.80766,1.901,138.67972,11568.4,228.18263,248.32198,0.7737,66867.79809,19550.24477
10/13/2020,12.831,39.905,92.649,#N/A N/A,25.19,16.749,27.733,16.289,17.788,22.654,9.798,20.866,17.515,8.289,15.41,18.09,19.213,9,#N/A N/A,12.514,3.403,8.548,#N/A N/A,5.21,24.201,5.104,19.951,16.335,17.437,14.987,24.048,16.718,11.47,36.878,29.042,29.122,6.49,16.221,11.843,37.064,20.009,36.074,25.841,19.181,7.876,19.16,13.13,28.649,#N/A N/A,7.14,8.246,18.802,17.951,7.193,23.919,23.595,35.478,16.37,25.954,13.07,16.824,20.214,48.86,12.538,16.43,16.361,15.141,4.635,7.106,29.272,25.378,17.94,#N/A N/A,58.703,#N/A N/A,27.574,46.266,9.55,36.419,48.373,23.843,12.314,27.467,17.725,9.372,50.867,18.324,19.44,40.034,38.793,26.231,212.4,114.62,5.5706,239.6529,236.29368,837.09805,754.54654,520.63101,1.901,145.11605,11434.88,229.83666,248.85271,0.7272,67259.75749,19548.80715
10/14/2020,12.878,40.103,93.224,#N/A N/A,25.81,17.232,27.555,16.323,17.805,22.829,10.053,20.786,18.213,8.213,15.595,18.63,18.983,8.93,#N/A N/A,13.066,3.375,8.692,#N/A N/A,5.22,24.394,5.249,20.037,16.763,17.523,14.824,23.675,16.807,11.82,37.154,29.283,29.27,6.57,16.467,12.045,37.283,20.281,35.939,26.155,19.294,7.884,19.62,13.414,29.005,#N/A N/A,7.16,8.219,18.746,19.603,7.12,23.715,24.238,34.846,17.178,25.545,13.492,16.988,20.233,49.4,12.501,16.332,16.231,15.4,4.577,7.676,30.41,26.069,18.93,#N/A N/A,60.997,#N/A N/A,27.913,46.266,9.25,36.589,47.622,23.912,12.258,27.97,17.563,9.446,51.571,18.503,19.27,39.872,39.494,26.123,211.27,115.7,5.5926,237.14903,241.66928,845.24557,752.67713,520.95016,1.901,147.27768,11393.36,232.96651,247.72331,0.7256,66862.72783,19462.24333
10/15/2020,12.542,40.696,92.181,#N/A N/A,25.73,16.997,27.742,16.289,17.686,22.884,10.009,20.707,18.074,8.107,15.653,18.57,18.726,9,#N/A N/A,13.076,3.357,8.716,#N/A N/A,5.04,24.64,5.311,19.77,17.098,18.523,14.805,23.93,16.775,11.78,37.31,29.655,29.658,6.6,16.422,12.193,38.087,20.261,36.585,25.86,19.783,8.075,19.53,13.233,28.658,#N/A N/A,7,8.184,18.58,20.442,7.102,24.074,24.775,35.336,16.824,25.465,13.615,17.459,20.261,49.7,12.383,16.152,16.053,15.789,4.557,7.246,30.373,25.674,19,#N/A N/A,61.68,#N/A N/A,27.505,45.572,9.14,36.061,47.79,23.869,12.147,28.059,17.935,10.019,51.137,18.207,19.46,39.962,39.587,26.271,211.92,116.29,5.614,236.04494,241.47588,848.98355,730.82934,525.11493,1.902,150.89445,11545.26,231.18127,246.64984,0.7322,66571.30929,19488.93897
10/16/2020,12.384,41.29,90.679,#N/A N/A,25.5,16.609,27.036,15.856,17.336,22.691,10.009,20.052,17.659,7.954,15.683,18.73,19.77,8.84,#N/A N/A,13.017,3.274,8.708,#N/A N/A,4.83,24.499,5.187,19.808,16.661,18.599,14.526,23.375,16.905,11.92,37.392,29.804,29.87,6.47,16.376,12.288,38.133,20.174,35.853,25.574,19.914,8.131,19.05,12.879,28.536,#N/A N/A,6.79,8.025,18.28,21.172,6.974,25.034,25.194,35.896,17.363,25.754,13.659,17.478,19.975,48.86,12.591,15.752,15.711,15.908,4.422,7.09,29.743,25.595,18.75,#N/A N/A,61.571,#N/A N/A,26.646,44.73,9.24,35.766,49.993,24.142,11.97,28.493,18.059,10.453,50.949,18.36,19.37,39.161,40.214,25.405,212.61,115.4,5.646,241.26227,241.82469,853.28459,731.29084,527.71076,1.908,154.40053,11319.41,231.74162,249.20464,0.7456,66763.27361,19624.30173
10/19/2020,12.272,41.676,87.91,#N/A N/A,26.53,17.159,27.331,16.051,17.575,23.18,9.904,19.809,18.318,7.964,15.65,18.15,19.991,9.32,#N/A N/A,12.672,3.495,8.636,#N/A N/A,4.81,24.745,5.063,19.474,17.21,18.723,14.968,23.502,16.734,11.6,37.356,29.766,29.732,6.4,16.367,12.358,38.572,20.32,35.911,25.611,19.853,8.099,19.91,12.821,28.564,#N/A N/A,7.09,8.157,18.478,20.205,6.937,24.414,24.901,37.249,17.443,25.645,13.29,17.411,20.128,48.25,12.535,15.924,15.866,15.639,4.47,7.172,29.373,24.983,18.67,#N/A N/A,60.987,#N/A N/A,26.846,45.166,9.3,36.687,49.519,24.286,11.915,28.493,18.183,10.37,50.711,18.908,19.23,38.846,40.219,26.281,207.86,116,5.6091,238.70838,237.64486,845.38673,719.619,520.93961,1.903,162.70476,11735.13,240.37705,245.97466,0.769,64871.97217,19108.16323
10/20/2020,12.486,41.903,87.949,#N/A N/A,26.28,17.697,28.591,16.646,18.334,23.198,10.114,19.939,19.331,8.471,15.725,18.58,20.576,9.46,#N/A N/A,12.849,3.531,8.748,#N/A N/A,4.94,25.693,5.091,19.77,17.071,19.695,14.92,24.331,17.044,11.71,37.934,30.055,30.129,6.59,16.531,12.673,38.974,20.553,37.932,25.878,20.071,8.171,19.72,12.948,28.827,#N/A N/A,7.1,8.405,19.213,20.406,7.093,24.617,25.906,36.964,17.158,25.994,13.448,18.151,20.242,48.83,12.737,16.471,16.402,16.287,4.519,7.17,30.067,25.882,18.48,#N/A N/A,63.746,#N/A N/A,27.496,45.344,9.3,37.314,50.092,24.465,12.129,28.187,18.325,10.637,50.621,18.827,19.92,38.882,40.95,26.231,208.68,117.5,5.6061,239.33291,240.25014,847.92546,722.83546,518.05746,1.904,163.37678,11904.78,236.79891,248.26261,0.7857,65004.69636,19166.12748
10/21/2020,12.477,42.16,86.926,#N/A N/A,26.12,17.535,28.805,16.799,18.522,23.66,9.886,20.594,19.824,8.395,15.77,18.26,21.549,9.71,#N/A N/A,12.573,3.467,8.724,#N/A N/A,5.04,25.535,5.142,19.579,17.222,19.942,14.488,24.54,16.881,11.45,38.117,30.398,30.508,6.79,16.577,12.688,39.723,20.3,39.376,25.878,20.123,8.235,19.41,12.847,28.846,#N/A N/A,6.83,8.441,19.387,20.159,7.111,24.385,25.33,36.048,17.44,26.174,13.343,17.853,20.997,49.37,12.616,16.462,16.386,16.436,4.519,7.182,31.797,25.842,18.35,#N/A N/A,62.184,#N/A N/A,27.739,45.018,9.4,38.378,49.43,24.406,12.053,28.434,17.982,10.841,51.448,18.719,20.13,38.819,38.426,25.956,208.3,117.75,5.606,243.07407,233.80902,846.26538,740.4825,518.89023,1.9,160.52308,12855.5,239.24383,250.5933,0.8226,65359.90157,19249.09912
10/22/2020,12.664,42.14,84.927,#N/A N/A,26.74,17.137,30.055,17.368,19.374,23.651,9.86,20.793,19.631,8.452,15.556,18.82,21.576,9.48,#N/A N/A,12.573,3.467,8.78,#N/A N/A,4.91,26.096,5.259,19.531,17.076,19.923,14.266,24.149,17.378,11.34,37.971,30.872,30.85,6.82,16.659,13.005,39.86,20.252,38.789,26.016,20.228,8.275,19.6,13.018,29.352,#N/A N/A,6.92,8.759,20.384,20.104,7.029,24.472,25.525,36.297,17.498,26.054,13.334,17.526,20.634,49.73,12.642,16.985,16.939,16.476,4.46,7.536,31.918,25.328,18.62,#N/A N/A,63.281,#N/A N/A,28.893,45.731,9.12,37.886,50.991,24.525,12.27,28.621,17.782,10.831,51.653,18.665,20.17,39.422,40.244,26.044,209.2,117.7,5.5927,243.63422,236.64656,845.85876,780.40607,518.0531,1.905,156.66827,13124.02,237.76124,249.21978,0.8562,65002.06259,19247.68117
10/23/2020,12.962,41.913,84.537,#N/A N/A,27.1,16.749,29.948,17.334,19.289,23.604,9.658,20.464,19.431,8.356,15.562,18.42,22.514,9.43,#N/A N/A,12.208,3.449,8.708,#N/A N/A,4.85,25.772,5.245,19.245,16.821,20.447,14.488,23.794,17.076,11.17,37.98,31.021,30.823,7.09,16.513,13.345,39.285,20.135,37.981,25.749,20.315,8.291,19.67,12.69,29.183,#N/A N/A,6.85,8.706,20.123,19.438,6.947,24.608,25.438,36.466,17.715,25.874,12.877,17.574,20.271,49.82,12.553,16.724,16.719,16.486,4.47,7.26,31.057,25.368,18.13,#N/A N/A,61.858,#N/A N/A,29.206,45.602,8.89,37.144,50.606,24.363,12.223,28.069,17.639,10.813,51.939,18.746,20.29,39.98,40.028,25.641,210.5,117.75,5.6196,246.17076,234.65133,846.50144,729.22229,521.14285,1.92,154.76764,12942.9,240.66227,252.67353,0.8429,65685.35049,19467.5214
10/26/2020,13.251,42.022,84.693,#N/A N/A,26.14,16.804,29.921,17.53,19.528,23.734,9.745,19.77,19.255,8.165,15.436,17.94,21.797,9.09,#N/A N/A,12.109,3.568,8.724,#N/A N/A,4.8,25.912,5.324,19.34,16.581,20.218,13.872,23.138,17.345,11.19,38.494,31.337,31.202,6.88,16.467,13.565,40.116,20.193,37.268,25.547,20.123,8.195,18.96,13.082,29.413,#N/A N/A,6.95,8.768,20.265,19.247,6.7,24.491,25.243,36.662,17.505,25.425,13.053,17.257,19.401,49.47,12.608,16.487,16.459,16.924,4.364,7.1,30.743,25.259,18.02,#N/A N/A,62.184,#N/A N/A,30.299,46.137,9.85,37.367,50.399,24.38,12.138,27.891,17.106,10.739,51.162,18.459,19.61,39.899,40.558,25.07,206.94,116.44,5.6244,243.95979,227.41757,839.6767,720.15375,522.98739,1.9,182.45117,13019.83,255.0719,249.53818,0.801,64664.60602,19116.17218
10/27/2020,12.803,42.358,83.513,#N/A N/A,25.88,16.123,29.278,17.08,18.982,23.337,9.429,19.095,18.923,8.05,15.598,17.43,21.434,8.81,#N/A N/A,11.744,3.55,8.564,#N/A N/A,4.62,25.965,5.242,19.225,17.047,20.437,13.622,22.474,17.231,10.81,38.283,30.482,30.647,6.45,16.54,13.753,39.714,19.883,37.778,25.759,20.603,8.386,18.6,13.221,28.864,#N/A N/A,6.73,8.52,19.688,18.635,6.563,23.89,26.062,36.395,17.423,25.405,12.772,17.113,19.2,49.31,12.402,16.209,16.158,17.462,4.431,6.94,30.058,25.763,18.05,#N/A N/A,63.845,#N/A N/A,28.867,44.958,10.1,36.848,49.509,24.499,11.93,28.118,16.896,10.85,51.186,18.171,18.88,39.134,40.798,24.548,208.6,115.5,5.7064,246.19495,233.22908,853.13612,720.11747,526.12405,1.901,188.79102,13620.54,262.55254,252.41782,0.7676,65660.49606,19194.30041
10/28/2020,12.477,41.498,81.124,#N/A N/A,23.4,15.689,27.814,16.051,17.908,22.45,9.061,18.351,17.576,7.494,15.166,17,20.708,8.24,#N/A N/A,11.379,3.136,8.341,#N/A N/A,4.25,25.114,5.102,18.815,16.496,19.685,12.276,21.145,16.163,10.3,37.172,29.581,29.473,6.05,15.983,13.515,38.499,19.203,35.843,24.175,19.39,7.876,16.92,12.863,27.255,#N/A N/A,6.09,8.122,18.81,18.234,6.134,23.007,25.36,35.318,16.38,24.587,12.517,16.642,18.178,48.45,11.929,15.214,15.175,17.133,3.995,6.428,28.828,23.906,17.53,#N/A N/A,61.848,#N/A N/A,27.774,43.096,9.7,35.927,47.948,24.193,11.628,27.131,15.953,10.01,49.328,17.192,17.49,38.351,38.788,22.983,204,109.7,5.7502,244.23538,224.19672,840.52393,718.39776,535.30411,1.901,230.84468,13213.48,327.92782,249.14384,0.771,63859.15756,18746.27293
10/29/2020,12.029,41.329,80.588,#N/A N/A,23.39,16.193,27.653,15.924,17.729,22.414,9.043,17.899,18.271,7.504,15.338,16.92,20.399,8.37,#N/A N/A,11.28,3.145,8.293,#N/A N/A,4.54,25.07,5.076,18.337,16.33,20.056,12.19,21.627,16.016,10.34,37.007,29.525,29.482,6.11,15.956,13.375,38.837,19.64,35.034,25.261,19.634,8.035,16.61,13.285,27.274,#N/A N/A,6.11,8.166,18.905,17.932,6.152,23.114,25.262,35.264,17.615,25.315,12.385,16.873,18.254,47.8,11.873,15.777,15.679,17.93,4.034,6.6,29.531,24.094,18.33,#N/A N/A,61.858,#N/A N/A,28.971,43.482,9.85,35.793,49.578,24.193,11.552,28.118,16,10.379,50.769,17.641,18.25,38.027,39.224,23.249,206.5,110.49,5.7793,249.40913,217.07861,834.92813,731.12339,541.71634,1.91,216.73266,13486.71,302.23799,253.17176,0.823,65444.96162,19085.10123
10/30/2020,11.366,40.073,73.363,#N/A N/A,22.55,15.603,26.617,15.44,17.191,21.86,8.753,16.889,17.698,7.149,15.192,16.78,20.213,8.16,#N/A N/A,11.014,3.099,8.181,#N/A N/A,4.29,24.455,4.892,17.621,15.789,19.561,11.805,20.744,15.633,9.99,36.612,28.865,28.65,6.03,15.526,13.15,38.352,19.358,33.793,25.188,19.032,7.82,15.69,12.817,26.403,#N/A N/A,6.14,8.042,18.572,17.75,5.869,23.027,24.511,33.333,17.253,24.587,12.104,16.2,18.13,46.1,11.716,15.507,15.394,17.681,3.927,6.264,29.447,23.768,18.34,#N/A N/A,59.999,#N/A N/A,27.809,42.105,9.71,35.775,49.46,23.988,11.193,26.638,15.61,10.065,49.565,17.228,17.16,38.405,37.166,22.56,202.6,107.8,5.7444,246.15333,215.33881,831.97408,737.86819,540.57744,1.9,218.55797,13639.46,332.83815,249.5697,0.8737,63537.88308,18797.36506
11/2/2020,11.366,40.073,73.363,#N/A N/A,22.55,15.603,26.617,15.44,17.191,21.86,8.753,16.889,17.698,7.149,15.192,16.78,20.213,8.16,#N/A N/A,11.014,3.099,8.181,#N/A N/A,4.29,24.455,4.892,17.621,15.789,19.561,11.805,20.744,15.633,9.99,36.612,28.865,28.65,6.03,15.526,13.15,38.352,19.358,33.793,25.188,19.032,7.82,15.69,12.817,26.403,#N/A N/A,6.14,8.042,18.572,17.75,5.869,23.027,24.511,33.333,17.253,24.587,12.104,16.2,18.13,46.1,11.716,15.507,15.394,17.681,3.927,6.264,29.447,23.768,18.34,#N/A N/A,59.999,#N/A N/A,27.809,42.105,9.71,35.775,49.46,23.988,11.193,26.638,15.61,10.065,49.565,17.228,17.16,38.405,37.166,22.56,202.6,107.8,5.7444,250.82502,223.80471,837.93988,744.97474,540.5829,1.9,213.23759,13619.76,320.40197,252.5096,0.8434,63659.77668,19010.70832
